STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
8,D-05-RO-100    ,2,5,1,1266,0,,31,20000,S. BANNOCK ST.          ,,S BANNOCK ST      ,BANNOCK AT MISSISSIPPI AV,5,,,,,39414800,104591800,2,3,,,14,1984,2,4,13846,1987,,,,,,,,,,,,,,,1,1,6,1,,,,,7.6,10.4,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,1,,,,,,,,,5,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-020E  ,2,5,1,0,0,,31,20000,RACE CT                 ,,RAILROAD          ,RACE CT. W. OF BRIGHTON B,3.98,,,,,39471800,104574800,5,3,,,17,1925,0,2,2000,1986,,,,,,,,,,,,,,,2,1,7,2,,,,,4.5,6.1,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,L,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-020W  ,2,5,1,0,0,,31,20000,RACE CT                 ,,RAILROAD          ,RACE CT. W. OF BRIGHTON B,4.41,,,,,39471800,104574800,5,3,,,17,1925,0,2,2000,1986,,,,,,,,,,,,,,,2,1,7,2,,,,,4.5,6.1,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,R,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-030   ,2,5,1,0,0,,31,20000,LAFAYETTE ST            ,,RAILROAD          ,NORTHEAST OF COLLISIUM   ,3.25,,,,,39465400,104581800,199,3,,,19,1916,0,2,2000,1986,,,,,,,,,,,,,,,2,1,2,1,,,,,6,4.3,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-070   ,2,5,1,1471,0,,31,20000,WASHINGTON STREET       ,,RAILROAD TRACKS   ,WASHINGTON AT E 44TH AVE ,4.24,,,,,39461800,104581800,2,3,,,14,1927,0,2,15000,1986,,,,,,,,,,,,,,,2,1,3,3,,,,,8.9,12.5,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-080   ,2,5,1,1471,0,,31,20000,38TH STREET             ,,RAILROAD TRACKS   ,W 38TH BTWN BLAKE-WAZEE  ,4.09,,,,,39461200,104581800,5,3,,,14,1925,0,2,15000,1986,,,,,,,,,,,,,,,2,1,3,2,,,,,5.1,7,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-091   ,2,5,1,1526,0,,31,20000,WEST 38TH AVENUE        ,,RAILROAD TRACKS   ,W 38TH AVE AT INCA ST    ,4.03,,,,,39460600,104594200,5,3,,,14,1937,0,4,9100,1986,,,,,,,,,,,,,,,2,1,3,2,,,,,12.8,13.4,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-092   ,2,5,1,1526,0,,31,20000,38TH AVENUE             ,,RAILROAD TRACKS   ,W 38TH AVE AT INCA ST    ,4.03,,,,,39460600,104594200,5,3,,,14,1937,0,4,9100,1986,,,,,,,,,,,,,,,2,1,3,2,,,,,4.2,13.4,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-101   ,2,5,1,1322,0,,31,20000,WEST ALAMEDA AVENUE     ,,RAILROAD TRACKS   ,W ALAMEDA AVE AT SANTA FE,4.74,,,,,39422400,104592400,3,3,,,14,1910,0,4,24000,1986,,,,,,,,,,,,,,,2,1,3,2,,,,,27.4,12.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,R,1,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-102   ,2,5,1,1322,0,,31,20000,WEST ALAMEDA AVENUE     ,,RAILROAD TRACKS   ,W ALAMEDA AVE AT SANTA FE,4.97,,,,,39422400,104592400,3,3,,,14,1910,0,4,24000,1986,,,,,,,,,,,,,,,2,1,3,2,,,,,7.3,12.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,R,1,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-103   ,2,5,1,1322,0,,31,20000,WEST ALAMEDA AVENUE     ,,RAILROAD TRACKS   ,W ALAMEDA AVE AT SANTA FE,4.67,,,,,39422400,104592400,3,3,,,14,1910,0,4,24000,1986,,,,,,,,,,,,,,,2,1,3,2,,,,,9.6,12.8,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,L,1,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-110   ,2,5,1,1266,0,,31,20000,WEST MISSISSIPPI AVE    ,,D & RGW RAILROAD  ,MISS BTWN BROADWAY & SANT,5.18,,,,,39414800,104591800,3,3,,,16,1984,0,4,8354,1986,,,,,,,,,,,,,,,2,1,3,3,,,,,7.9,12.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,L,1,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-120   ,2,5,1,1266,0,,31,20000,WEST MISSISSIPPI AVE    ,,AT SF RAILROAD    ,MISS BTWN BROADWAY  SANTA,4.87,,,,,39414800,104591800,3,3,,,16,1984,0,4,8354,1986,,,,,,,,,,,,,,,2,1,3,3,,,,,7.9,12.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,R,1,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-131   ,2,5,1,0,0,,31,20000,WEST IOWA AVENUE        ,,RAILROAD TRACKS   ,W IOWA AVE AT BANNOCK ST ,4.09,,,,,39413000,104590600,3,3,,,17,1926,0,2,4200,1986,,,,,,,,,,,,,,,2,1,3,2,,,,,9.2,6.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,L,1,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-06-RRU-132   ,2,5,1,0,0,,31,20000,WEST IOWA AVENUE        ,,RAILROAD TRACKS   ,W IOWA AVE AT BANNOCK ST ,4.09,,,,,39413000,104590600,3,3,,,17,1926,0,2,4200,1986,,,,,,,,,,,,,,,2,1,3,2,,,,,8.8,6.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,R,1,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-07-WWU-090   ,2,5,1,1526,0,,31,20000,WATERPIPE               ,,38TH AVENUE       ,W. 38TH AVENUE AT INCA ST,4.03,,,,,39460600,104590600,5,3,,,14,1980,0,4,9100,1986,,,,,,,,,,,,,,,0,1,1,6,,,,,2.4,18.3,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-040    ,2,5,1,1011,0,,31,20000,19TH STREET             ,,PEDESTRIAN        ,19TH ST BTWN LAWRENCE/LAR,4.64,,,,,39450600,104593600,2,3,,,16,1976,0,4,9800,1986,,,,,,,,,,,,,,,3,1,6,2,,,,,4.5,24.4,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-060    ,2,5,1,1003,0,,31,20000,17TH STREET             ,,PEDESTRIAN        ,17TH ST BTWN ARAPAHOE/CUR,6.24,,,,,39445400,104593600,2,3,,,16,1982,0,4,9800,1986,,,,,,,,,,,,,,,3,1,6,2,,,,,4.2,21.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-070    ,2,5,1,0,0,,31,20000,TREMONT STREET          ,,PEDESTRIAN        ,TREMONT AT BROWN PALACE  ,4.64,,,,,39444200,104591800,2,3,,,17,1982,0,3,10300,1986,,,,,,,,,,,,,,,3,1,3,3,,,,,3.5,24.4,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-080    ,2,5,1,1509,0,,31,20000,LINCOLN STREET          ,,PEDESTRIAN OVERPAS,LINCOLN BTWN 17TH  18TH  ,5.58,,,,,39443600,104590600,2,3,,,14,1982,0,4,22000,1986,,,,,,,,,,,,,,,3,1,3,3,,,,,6,27.4,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-090    ,2,5,1,1509,0,,31,20000,LINCOLN STREET          ,,PEDESTRIAN OVERPAS,LINCOLN NORTH OF 17TH AVE,4.97,,,,,39443600,104590600,2,3,,,14,1985,0,4,22000,1986,,,,,,,,,,,,,,,3,1,3,3,,,,,4.2,27.4,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-110    ,2,5,1,0,0,,31,20000,COURT PLACE             ,,PEDESTRIAN OVERPAS,COURT PL BTWN 15TH 16TH S,4.7,,,,,39443000,104591800,2,3,,,17,1982,0,3,10300,1986,,,,,,,,,,,,,,,3,1,3,3,,,,,4.6,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-120    ,2,5,1,1409,0,,31,20000,CHAMPA STREET           ,,PEDESTRIAN OVERPAS,CHAMPA BTWN 13TH 14TH ST ,6.5,,,,,39444200,104594800,2,3,,,14,1969,0,3,9800,1986,,,,,,,,,,,,,,,3,1,3,10,,,,,19.8,18.9,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-130    ,2,5,1,1409,0,,31,20000,CHAMPA STREET           ,,PEDESTRIAN OVERPAS,CHAMPA SOUTH OF 13TH ST  ,7.92,,,,,39443600,104594800,2,3,,,14,1981,0,3,33000,1986,,,,,,,,,,,,,,,3,1,3,3,,,,,6.7,21.6,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-160    ,2,5,1,1410,0,,31,20000,EAST 13TH AVENUE        ,,PEDESTRIAN OVERPAS,E 13TH AVE AT EMERSON ST ,5.15,,,,,39441200,104583600,2,3,,,16,1966,0,3,2400,1986,,,,,,,,,,,,,,,3,1,3,2,,,,,1.8,17.7,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-180    ,2,5,1,0,0,,31,20000,S. ADAMS STREET         ,,PEDESTRIAN OVERPAS,S ADAMS BTWN 1ST AVE  BAY,5.2,,,,,39430000,104565400,2,3,,,19,1979,0,2,6400,1986,,,,,,,,,,,,,,,3,1,5,4,,,,,4.2,21.9,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-200    ,2,5,1,1266,0,,31,20000,MISSISSIPPI AVENUE      ,,PEDESTRIAN        ,BTWN BROADWAY AND SANTA F,7.92,,,,,39414800,104591200,2,3,,,16,1958,0,6,8354,1986,,,,,,,,,,,,,,,3,1,3,10,,,,,3.8,36.6,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-230    ,2,5,1,1003,0,,31,20000,17TH STREET             ,,PEDESTRIAN        ,BTWN MARKET AND LARIMER  ,5.99,,,,,39450000,104594800,2,3,,,16,1982,0,4,10300,1986,,,,,,,,,,,,,,,3,1,5,4,,,,,2.5,24.7,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-270    ,2,5,1,0,0,,31,20000,CURTIS STREET           ,,PEDESTRIAN OVERPAS,CURTIS BTWN 18TH  19TH ST,4.9,,,,,39450000,104593000,2,3,,,17,1983,0,3,9800,1986,,,,,,,,,,,,,,,3,1,3,10,,,,,16.4,18.3,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-300    ,2,5,1,1218,0,,31,20000,EVANS AVENUE            ,,PEDESTRIAN        ,EVANS AVE NEAR RACE ST   ,4.74,,,,,39403600,104574200,2,3,,,14,1983,0,5,13000,1986,,,,,,,,,,,,,,,3,1,3,10,,,,,5.7,52.1,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-310    ,2,5,1,0,0,,31,20000,PASS.DROPOFF/PICKUP     ,,PEDESTRIAN WALK   ,STAPLETON AIRPORT        ,4.29,,,,,39454200,104533000,2,3,,,19,1980,0,12,10000,1990,,,,,,,,,,,,,,,3,1,3,10,,,,,8.7,35.4,117.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-08-PO-320    ,2,5,1,0,0,,31,20000,PASS.DROPOFF/RAMP       ,,PEDESTRIAN WALK   ,STAPLETON AIRPORT        ,4.26,,,,,39454200,104533000,2,3,,,19,1980,0,12,10000,1990,,,,,,,,,,,,,,,3,1,3,10,,,,,8.7,45.4,127.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,0,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-15-AS        ,2,3,1,119,0,,13,0,SH 119 TUNNEL           ,*,SH 119 ML (TUNNEL),12.3 MI E OF JCT SH 72   ,4.67,,,,,40003600,105201800,23,3,,,7,1953,0,2,7200,1988,,,,,,,,,,,,,,,0,1,0,18,,,,,7.9,106.7,106.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,2,,,,,,,,,4,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-15-AY        ,2,2,4,36,0,,13,7850,US 36 ML EBND           ,,US 36 SPUR        ,IN BOULDER               ,5.28,,,,,40000600,105163000,3,3,,,14,1963,2,5,20600,1988,,,,,,,,,,,,,,,6,1,3,2,,,,,7.3,29,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,R,1,,,,,,,,,3,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-15-AZ        ,2,2,1,36,0,,13,7850,US 36 ML WBND           ,,US 36 ML          ,IN BOULDER               ,5.35,,,,,40000600,105162400,3,3,,,14,1963,2,5,20600,1988,,,,,,,,,,,,,,,6,1,3,2,,,,,10.9,29.3,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,L,1,,,,,,,,,3,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-16-CQ        ,2,3,1,157,0,,13,7850,PED OVERPASS            ,,PED OVERPASS      ,IN BOULDER               ,5.58,,,,,40002400,105141200,2,3,,,12,1978,0,4,28300,1988,,,,,,,,,,,,,,,3,1,5,5,,,,,27.7,38.4,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,4,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-16-DF        ,2,3,1,119,0,,13,0,SH 157 ML               ,,SH 157            ,IN BOULDER               ,5.89,,,,,40021800,105143600,2,3,,,14,1988,4,7,31000,1988,,,,,,,,,,,,,,,1,1,6,2,,,,,17.2,31.4,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,N,2,,,,,,,,,2,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-16-DL        ,2,3,1,157,0,,13,0,47 TH ST.               ,,47TH STREET       ,NEAR SH 119 IN BOULDER   ,5.84,,,,,40023000,105044200,6,3,,,12,1989,2,5,21000,1988,,,,,,,,,,,,,,,5,1,6,2,,,,,14,36.3,118.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,2,,,,,,,,,4,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-16-T         ,2,3,1,7,0,,13,0,BN RR                   ,,BN RR             ,IN BOULDER               ,5.08,,,,,40005400,105110000,3,3,,,6,1931,0,2,16000,1988,,,,,,,,,,,,,,,2,1,3,2,,,,,9.3,11.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,0,,,,,,,,,2,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-17-CW        ,2,3,1,119,0,,123,0,I 25 ML SBND            ,,I 25 ML SBND      ,3 MI SO OF JCT SH 66     ,4.9,,,,,40093600,104584200,3,3,,,2,1959,2,2,16000,1988,,,,,,,,,,,,,,,6,1,2,4,,,,,13.7,14,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,L,1,,,,,,,,,5,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-17-CX        ,2,3,1,119,0,,123,0,I 25 ML NBND            ,,I 25 ML NBND      ,5 MI NO OF JCT SH 52     ,4.9,,,,,40093600,104584200,3,3,,,2,1959,2,2,16000,1988,,,,,,,,,,,,,,,6,1,2,4,,,,,13.7,14,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,R,1,,,,,,,,,5,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-17-DC        ,2,1,1,25,0,,123,0,COUNTY ROAD             ,,COUNTY ROAD       ,2 MI NO OF JCT SH 66     ,5.63,,,,,40140000,104584800,0,3,,,1,1961,2,4,29200,1988,,,,,,,,,,,,,,,6,1,2,4,,,,,19.3,20.1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,N,2,,1,,,,,,,10,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-17-DE        ,2,3,1,52,0,,123,0,US 85 ML                ,,US 85 ML          ,6.5 MI N OF JCT SH 7     ,5.2,,,,,40050000,104492400,0,3,,,6,1974,4,4,9100,1988,,,,,,,,,,,,,,,6,1,5,5,,,,,28,44.2,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,N,2,,,,,,,,,4,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-17-G         ,2,1,1,25,0,,123,0,SH 66 ML                ,,SH 66 ML          ,6.5 MI E OF JCT US 287   ,5.2,,,,,40121800,104584800,0,3,,,1,1958,2,4,29500,1988,,,,,,,,,,,,,,,6,1,2,4,,,,,19.1,19.8,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,N,2,,1,,,,,,,10,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-17-J         ,2,1,1,25,0,,123,0,UP RR                   ,,UP RR             ,3.4 MI NO OF JCT SH 7    ,4.85,,,,,40030000,104584800,10,3,,,1,1959,0,6,40300,1988,,,,,,,,,,,,,,,2,1,3,3,,,,,15.5,18.3,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,N,0,,1,,,,,,,9,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-17-P         ,2,1,1,25,0,,123,0,SH 52 ML                ,,SH 52 ML          ,6.5 MI E OF JCT US 287   ,5.81,,,,,40051800,104584800,0,3,,,1,1959,2,4,34700,1988,,,,,,,,,,,,,,,6,1,2,4,,,,,21.3,22.3,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,N,2,,1,,,,,,,9,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-17-R         ,2,1,1,25,0,,123,0,COUNTY ROAD             ,,COUNTY ROAD       ,3 MI NO OF JCT SH 7      ,5.35,,,,,40023600,104584800,0,3,,,1,1959,2,4,40300,1988,,,,,,,,,,,,,,,6,1,2,4,,,,,11.5,20.1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,N,2,,1,,,,,,,10,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-18-BH        ,2,2,3,76,0,,123,0,I 76 ML WBND            ,,I 76 ML WBND      ,22.9 MI SW OF JCT SH 144 ,5.28,,,,,40065400,104311200,11,3,,,7,1961,2,2,1000,1988,,,,,,,,,,,,,,,6,1,2,4,,,,,11.5,13.1,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,L,1,,,,,,,,,12,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-18-BI        ,2,2,3,76,0,,123,0,I 76 ML EBND            ,,I 76 ML EBND      ,7.3 MI NE OF JCT SH 52   ,5.28,,,,,40065400,104311200,11,3,,,7,1961,2,2,1000,1988,,,,,,,,,,,,,,,6,1,2,4,,,,,11.5,13.1,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,R,1,,,,,,,,,12,0,,,,,,,N,,,,,,,,,,,,,,,
8,D-18-BL        ,2,1,1,76,0,,123,37820,SH 52 ML                ,,SH 52 ML          ,9.6 MI E OF JCT SH 85    ,5.41,,,,,40043600,104385400,0,3,,,1,1968,3,4,7200,1988,,,,,,,,,,,,,,,6,1,4,2,,,,,18.2,24.7,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,N,2,,1,,,,,,,15,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-18-BN        ,2,1,1,76,0,,123,0,COUNTY ROAD 4           ,,COUNTY  ROAD 4    ,2.8 MILES NE OF JCT SH 7 ,6.72,,,,,40005400,104414800,14,3,,,1,1981,2,4,7500,1988,,,,,,,,,,,,,,,1,1,4,2,,,,,11.5,45.7,185.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,N,2,,1,,,,,,,17,1,,,,,,,N,,,,,,,,,,,,,,,
8,D-18-BO        ,2,1,1,76,0,,123,0,COUNTY ROAD 8           ,,CO RD 8           ,5 MI E OF JCT SH 7       ,9.14,,,,,40024200,104400000,14,3,,,1,1983,2,4,7200,1988,,,,,,,,,,,,,,,1,4,4,2,,,,,11.5,54.3,140.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,N,2,,1,,,,,,,17,1,,,,,,,N,,,,,,,,,,,,,,,
