STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
8,RGD019-00.00   ,1,4,1,19,0,57,105,0,'RIO GRANDE RIVER',,'COUNTY ROAD 19','2.7 MI E OF SOUTH FORK',99.99,0,0,0,0,37403841,106352970,11,3,2,2,9,1983,2,0,688,2017,5,9.8,0,25,0,1,0,0,0,5,0,0,0,A,1,5,6,2,0,0,2,0,8.5,23.8,49.6,0,0,8.5,9.4,99.99,N,0,N,0,0,6,7,7,7,N,1,66,1,43.1,7,5,N,5,8,6,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,2,0,,Y,8,977,2037,0,N,8,F,6,466.24
8,RGD023-00.70   ,1,4,1,23,0,57,105,0,'RIO GRANDE CANAL',,'COUNTY ROAD 23','MI E OF CR 15',99.99,0,0,0,0,37422732,106195781,5,3,2,2,9,1924,2,0,23,2017,0,10.1,0,0,0,0,0,0,0,4,0,0,0,P,1,5,3,10,0,0,1,0,4.6,18,18.6,0,0,4.6,4.9,99.99,N,0,N,0,0,6,6,6,6,N,2,25.9,2,15.5,4,2,N,4,8,3,31,,18.6,1218,24,Y24,N  ,N  ,1218,,,456,46,683,2018,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,33,2037,0,N,8,F,6,91.14
8,RGD027-02.40A  ,1,4,1,27,0,57,105,0,'RIO GRANDE CANAL',,'COUNTY ROAD 27','4.9 MI NW OF MONTE VISTA',99.99,0,0,0,0,37370096,106132021,13,3,2,2,9,1988,2,0,122,2017,6,8.8,0,63,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,9.5,25.3,30.4,0,0,9.5,9.8,99.99,N,0,N,0,0,6,7,6,8,N,1,50.1,1,30,6,6,N,5,8,8,,,0,1218,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,8,173,2037,0,N,8,F,6,297.92
8,RGD029-02.00W  ,1,4,1,29,0,57,105,0,'MONTE VISTA CANAL',,'COUNTY ROAD 29','.8 MI W OF SH15 GUNBARREL',99.99,0,0,0,0,37311349,106094523,8,3,2,2,8,1971,2,0,35,2017,0,7.9,0,30,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,12.6,13.7,0,0,7.3,7.3,99.99,N,0,N,0,0,7,6,5,7,N,1,33.2,1,19.9,5,6,N,5,7,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,49,2037,0,N,8,F,5,100.01
8,RGD033-00.50   ,1,4,1,33,0,57,105,0,'RIO GRANDE CANAL',,'COUNTY ROAD 33','.5 MI N OF SH 112',99.99,0,0,0,0,37430520,106185250,11,3,2,2,8,1948,2,0,134,2017,0,7.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,4,2,0,0,3,0,7.3,4,13.6,0,0,7.3,7.3,99.99,N,0,N,0,0,6,6,5,7,N,1,36.7,1,22,5,5,N,5,8,6,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1966,6,6,0,0,2,0,,Y,8,190,2037,0,N,8,F,5,99.28
8,RGD0MP-00.10A  ,1,4,1,MASON,0,57,105,0,'RIO GRANDE RIVER',,'MASONIC PARK DR.','3.5 MI NW OF SOUTH FORK',99.99,0,0,0,0,37420278,106410822,159,3,2,2,9,1993,2,0,33,2017,5,4.9,0,0,0,1,0,0,0,5,0,0,0,A,1,5,4,2,0,0,3,0,6.7,19.7,52.4,0,0,6.7,7.5,99.99,N,0,N,0,0,6,8,7,7,N,1,77,1,46.2,7,5,N,5,8,6,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,1,0,0,,Y,8,47,2037,0,N,8,F,6,393
8,RGDE01-09.30S  ,1,4,1,01.0E,0,57,105,0,'MONTE VISTA CANAL',,'COUNTY ROAD 1E','0.8 Mi N of SH 370',99.99,0,0,0,0,37262327,106074898,6,3,2,2,9,1966,2,0,22,2017,0,7.3,0,30,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,11.6,12.2,0,0,7.3,7.3,99.99,N,0,N,0,0,6,6,6,7,N,1,31.8,1,19.1,5,6,N,5,7,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,31,2037,0,N,8,F,6,89.06
8,RGDE02-10.10S  ,1,4,1,02.0E,0,57,105,0,'MONTE VISTA CANAL',,'COUNTY ROAD 2E','.1 MI S of SH 370',99.99,0,0,0,0,37254074,106064329,3,3,2,2,9,1970,2,0,22,2017,0,9.8,0,45,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,13.9,15.2,0,0,7.3,7.3,99.99,N,0,N,0,0,5,6,6,7,N,1,33.2,1,19.9,5,6,N,5,7,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,31,2037,0,N,8,F,5,110.96
8,RGDE03-00.20NA ,1,4,1,03.0E,0,57,105,0,'EMPIRE CANAL',,'COUNTY ROAD 3E','1.1 MI N OF SH 160',99.99,0,0,0,0,37343382,106053882,14,3,2,2,8,1994,2,0,1370,2017,5,9.9,0,15,0,1,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,9.1,14.3,15.2,0,0,9.1,9.9,99.99,N,0,N,0,0,7,7,7,7,N,1,72.1,1,43.2,7,5,N,5,8,6,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,1,5,0,,Y,8,1946,2037,0,N,8,G,7,150.48
8,RGDE03-00.60N  ,1,4,1,03.0E,0,57,105,0,'RIO GRANDE RIVER',,'COUNTY ROAD 3E','1.5 MI N OF CR 1S',99.99,0,0,0,0,37345765,106053875,14,3,2,2,8,1970,2,0,1478,2017,0,9.5,0,0,0,1,0,0,1,5,0,0,0,A,1,5,3,2,0,0,3,0,9.1,15.1,45.8,0,0,9.1,9.9,99.99,N,0,N,0,0,7,7,6,7,N,1,40,1,23.9,6,5,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1996,1,6,0,1,5,0,,Y,5,2099,2037,0,N,8,F,6,453.42
8,RGDE03-11.00NA ,1,4,1,03.0E,0,57,105,0,'FARMERS UNION LATERAL',,'COUNTY ROAD 3E','AT CR 3E AND 11N',99.99,0,0,0,0,37440081,106053704,5,3,2,2,8,1996,2,0,645,2017,0,9.1,0,45,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,1,0,10.2,8.6,8.6,0,0,10.2,13.1,99.99,N,0,N,0,0,N,N,N,7,6,1,97.9,1,58.6,6,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,915,2037,0,N,8,F,6,112.66
8,RGDE04-10.00NA ,1,4,1,04.0E,0,57,105,0,'FARMERS UNION LATERAL',,'COUNTY ROAD 4E','AT CR 4E AND 10N',99.99,0,0,0,0,37430871,106043090,3,3,2,2,9,1980,2,0,62,2017,0,8.2,0,45,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,9.1,6.8,7.7,0,0,9.1,9.1,99.99,N,0,N,0,0,6,6,6,7,N,1,44.5,1,26.7,6,7,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,8,89,2037,0,N,8,F,6,70.07
8,RGDE06-00.20NA ,1,4,1,06.0E,0,57,105,0,'SAN LUIS CANAL',,'COUNTY ROAD 6E','1.2 MI N OF CR 1S',99.99,0,0,0,0,37343874,106022144,6,3,2,2,7,2005,2,0,799,2017,0,8.8,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,9.8,8.3,9.1,0,0,9.8,9.8,99.99,N,0,N,0,0,7,6,7,7,N,1,83.1,1,49.9,6,6,N,5,7,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,8,1134,2037,0,N,8,F,6,89.18
8,RGDE06-00.30S  ,1,4,1,06.0E,0,57,105,0,'RIO GRANDE RIVER',,'COUNTY ROAD 6E','6.0 MI E OF MONTE VISTA',99.99,0,0,0,0,37341266,106022148,14,3,2,2,7,1972,2,0,880,2017,0,8.5,0,0,0,0,0,1,1,5,0,0,0,A,1,5,3,2,0,0,2,0,9.6,20.7,42.8,0,0,9.6,9.8,99.99,N,0,N,0,0,7,7,6,7,N,1,47.5,1,28.4,6,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1999,1,6,0,1,5,0,,Y,5,1250,2037,0,N,8,F,6,419.44
8,RGDE06-00.50SA ,1,4,1,06.0E,0,57,105,0,'RIO GRANDE RIVER OVERFLO',,'COUNTY ROAD 6E','0.5 MI N of CR 1S',99.99,0,0,0,0,37335526,106022137,14,3,2,2,7,1985,2,0,1058,2017,0,8.5,0,26,0,0,0,1,1,5,0,0,0,A,1,5,3,2,0,0,1,0,9.1,8.7,9.7,0,0,9.1,9.8,99.99,N,0,N,0,0,7,7,7,7,N,1,81.6,1,49,7,5,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1999,1,6,0,1,5,0,,Y,8,1503,2037,0,N,8,G,7,95.06
8,RGDE15-18.50A  ,1,4,1,15,0,57,105,0,'RIO GRANDE CANAL',,'COUNTY ROAD 15','.8 MI N OF SH 112',99.99,0,0,0,0,37414934,106210277,6,3,2,2,8,1986,2,0,433,2017,6,7.3,0,35,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,2,0,9.5,11.4,24.9,0,0,9.5,9.8,99.99,N,0,N,0,0,7,7,7,8,N,1,43.4,1,26,6,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,8,615,2037,0,N,8,G,7,244.02
8,RGDN05-00.30W  ,1,4,1,05.0N,0,57,105,0,'RIO GRANDE CANAL',,'COUNTY ROAD 5N','4.7 MI N OF MONTE VISTA',99.99,0,0,0,0,37385035,106092137,3,3,2,2,7,1940,2,0,305,2017,0,7.3,0,70,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,12.7,9.8,10.6,0,0,12.6,12.6,99.99,N,0,N,0,0,5,5,5,7,N,1,35.9,1,21.5,5,9,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1974,6,6,0,0,2,0,,Y,8,433,2037,0,N,8,F,5,133.56
8,RGDN05-05.00W  ,1,4,1,05.0N,0,57,105,0,'RIO GRANDE RIVER',,'COUNTY ROAD 5N','Near County Road 5W',99.99,0,0,0,0,37385024,106142648,10,3,2,2,7,1974,2,0,323,2017,0,9.1,0,60,0,0,0,0,0,5,0,0,0,A,1,5,3,3,0,0,2,0,9.8,23.3,48.8,0,0,9.8,9.8,99.99,N,0,N,0,0,6,6,6,6,N,1,51.3,1,30.7,6,7,N,5,8,7,,,0,1218,24,N  ,Y60,N  ,,1016,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,5,459,2037,0,N,8,F,6,478.24
8,RGDN06-02.60WA ,1,4,1,0,0,57,105,0,'RIO GRANDE CANAL',,'COUNTY ROAD 6N','0.3 MI E of CR 3W',99.99,0,0,0,0,37393990,106115272,3,3,2,2,9,2009,2,0,26,2017,9,11,0,64,0,1,0,0,0,5,0,0,0,A,1,5,1,7,0,0,1,0,10.1,11.8,13,0,0,10.1,21.3,99.99,N,0,N,0,0,7,7,7,7,N,1,99.9,1,60.5,7,9,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,0,0,0,,Y,8,36,2037,0,N,8,G,7,276.9
8,RGDN07-05.10W  ,1,4,1,07.0N,0,57,105,0,'RIO GRANDE CANAL',,'COUNTY ROAD 7N','5.9 MI E OF DEL NORTE',99.99,0,0,0,0,37403243,106143136,2,3,2,2,8,1956,2,0,274,2017,4,7.3,0,70,0,1,0,0,0,4,0,0,0,A,1,5,2,1,0,0,2,0,7.3,12.2,26.8,0,0,7.3,8.5,99.99,N,0,N,0,0,5,5,5,7,N,2,36.1,2,26.8,5,5,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,0,2,0,,Y,8,389,2037,0,N,8,F,5,227.8
8,RGDN07-05.60W  ,1,4,1,07.0N,0,57,105,0,'FARMERS UNION CANAL',,'COUNTY ROAD 7N','5.5 MI E OF DEL NORTE',99.99,0,0,0,0,37403214,106150050,2,3,2,2,8,1956,2,0,262,2017,4,7.3,0,45,0,0,0,0,0,4,0,0,0,A,1,5,1,7,1,1,1,2,7.3,11,22.9,0.5,0.5,7.3,8.5,99.99,N,0,N,0,0,6,6,5,7,N,2,32.6,2,19,5,5,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,0,2,0,,Y,8,372,2037,0,N,8,F,5,194.65
8,RGDN08-04.50W  ,1,4,1,08.0N,0,57,105,0,'FARMERS UNION CANAL',,'COUNTY ROAD 8N','.5 MI E OF CR 5W',99.99,0,0,0,0,37412405,106135454,3,3,2,2,9,1969,2,0,30,2017,0,7.3,0,45,0,0,0,0,0,5,0,0,0,A,1,5,3,3,0,0,1,0,7.3,17.5,18.3,0,0,7.3,7.3,99.99,N,0,N,0,0,6,6,6,7,N,1,32.3,1,19.3,5,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,43,2037,0,N,8,F,6,133.59
8,RGDN09-03.50WA ,1,4,1,09.0N,0,57,105,0,'FARMERS UNION CANAL',,'COUNTY ROAD 9N','.5 MI W OF CR 3W',99.99,0,0,0,0,37421649,106124690,3,3,2,2,8,1994,2,0,136,2017,0,7.3,0,45,0,1,0,0,1,5,0,0,0,A,1,5,3,2,0,0,1,0,9.2,18.9,19.8,0,0,9.2,9.9,99.99,N,0,N,0,0,6,7,7,8,N,1,68.9,1,41.2,7,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,1,1,2,0,,Y,8,192,2037,0,N,8,F,6,196.02
8,RGDN09-05.00E  ,1,4,1,09.0N,0,57,105,0,'FARMERS UNION LATERAL',,'COUNTY ROAD 9N','AT CR 5E AND 9N',99.99,0,0,0,0,37421709,106032532,3,3,2,2,8,1962,2,0,35,2017,0,9.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,6.7,7.9,0,0,7.3,7.3,99.99,N,0,N,0,0,7,7,7,8,N,1,38.4,1,23,6,6,N,5,8,4,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2014,6,6,0,0,0,0,,Y,8,49,2037,0,N,8,G,7,57.67
8,RGDN10-02.60WA ,1,4,1,10.0N,0,57,105,0,'FARMERS UNION CANAL',,'COUNTY ROAD 10N','.6 MI E OF COUNTY ROAD 4W',99.99,0,0,0,0,37430853,106114119,3,3,2,2,9,1997,2,0,178,2017,0,7.9,0,45,0,1,0,1,1,5,0,0,0,A,1,5,4,2,0,0,2,0,9.1,12.5,27.4,0,0,9.1,9.9,99.99,N,0,N,0,0,6,7,6,7,N,1,67.1,1,40.3,6,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,1,1,0,0,,Y,8,253,2037,0,N,8,F,6,271.26
8,RGDN11-01.50W  ,1,4,1,11.0N,0,57,105,0,'FARMERS UNION CANAL',,'COUNTY ROAD 11N','.5 MI E OF COUNTY ROAD 2',99.99,0,0,0,0,37440190,106103384,3,3,2,2,9,1948,2,0,123,2017,0,7.6,0,45,0,0,0,0,0,4,0,0,0,A,1,5,3,2,0,0,2,0,7.1,8.7,17.8,0,0,7.1,7.3,99.99,N,0,N,0,0,5,6,5,8,N,1,49.4,1,29.7,5,4,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,174,2037,0,N,8,F,5,129.94
8,RGDS01-02.50W  ,1,4,1,01.0S,0,57,105,0,'MONTE VISTA CANAL',,'COUNTY ROAD 1S','Just E of CR 28',99.99,0,0,0,0,37333743,106114980,8,3,2,2,8,1981,2,0,21,2017,0,8.8,0,15,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,9.8,11.4,12.3,0,0,9.8,9.8,99.99,N,0,N,0,0,6,6,6,7,N,1,32.7,1,19.6,5,8,N,5,7,3,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,30,2037,0,N,8,F,6,120.54
8,RGDS01-04.60EA ,1,4,1,01.0S,0,57,105,0,'EMPIRE CANAL',,'COUNTY ROAD 1S','1.3 MI E OF CR 6E',99.99,0,0,0,0,37333704,106035057,3,3,2,2,9,2006,2,0,328,2017,0,8.5,0,30,0,0,0,0,0,5,0,0,0,A,1,5,4,2,0,0,2,0,9.8,6.4,14.2,0,0,9.8,9.8,99.99,N,0,N,0,0,7,7,7,7,N,1,39.6,1,23.7,6,7,N,5,7,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,0,2,0,,Y,8,465,2037,0,N,8,G,7,139.16
8,RGDS02-01.70W  ,1,4,1,02.0S,0,57,105,0,'MONTE VISTA CANAL',,'COUNTY ROAD 2S','0.5 MI E OF CR 28',99.99,0,0,0,0,37324524,106104890,3,3,2,2,8,1950,2,0,158,2018,0,6.7,0,0,0,0,0,0,0,4,0,0,0,A,1,5,4,2,0,0,3,0,7.4,4.6,14.6,0,0,7.4,7.4,99.99,N,0,N,0,0,6,7,6,5,N,1,36.7,1,22,6,5,N,5,6,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1966,6,6,0,0,2,0,,Y,8,225,2038,0,N,8,F,6,108.04
8,RGDS03-04.10E  ,1,4,1,03.0S,0,57,105,0,'EMPIRE CANAL',,'COUNTY ROAD 3S','1.1 MI E OF CR. 3E',99.99,0,0,0,0,37315262,106042589,5,3,2,2,9,1968,2,0,66,2017,0,9.8,0,20,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.4,11.5,12.2,0,0,7.4,7.9,99.99,N,0,N,0,0,6,6,6,7,N,1,33.3,1,20,5,6,N,5,7,7,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,94,2037,0,N,8,F,6,96.38
8,RGDS07-04.40EA ,1,4,1,07.0S,0,57,105,0,'EMPIRE CANAL',,'COUNTY ROAD 7S','.3 MI E OF CR 4E',99.99,0,0,0,0,37262430,106040695,3,3,2,2,9,1968,2,0,33,2017,0,8.5,0,41,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.8,17.4,18.2,0,0,7.8,7.9,99.99,N,0,N,0,0,7,7,6,6,N,1,66,1,39.5,6,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1991,1,1,0,1,0,0,,Y,8,46,2037,0,N,8,F,6,143.78
8,RGDS08-05.00EA ,1,4,1,08.0S,0,57,105,0,'EMPIRE CANAL',,'COUNTY ROAD 8S','JUST E OF CR 5E',99.99,0,0,0,0,37273264,106032754,6,3,2,2,8,1992,2,0,224,2017,5,7.6,0,23,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.9,11.6,12.3,0,0,7.9,7.9,99.99,N,0,N,0,0,7,7,7,6,N,1,57.4,1,34.4,7,5,N,5,7,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,1,2,0,,Y,8,318,2037,0,N,8,G,7,97.17
8,RGDS11-02.70E  ,1,4,1,11.0S,0,57,105,0,'MONTE VISTA CANAL',,'COUNTY ROAD 11S','0.2 MI W OF CR 3',99.99,0,0,0,0,37245600,106060353,3,3,2,2,9,1935,2,0,60,2017,0,7.6,0,30,0,0,0,0,0,4,0,0,0,A,1,5,4,2,0,0,3,0,7.5,4.5,15.4,0,0,7.5,7.5,99.99,N,0,N,0,0,6,7,6,7,N,1,35.2,1,21.1,6,6,N,5,7,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1982,6,6,0,0,0,0,,Y,8,85,2037,0,N,8,F,6,115.5
8,RGDW02-10.40N  ,1,4,1,02.0W,0,57,105,0,'FARMERS UNION CANAL',,'COUNTY ROAD 2W','.5 MI N OF CR 10N',99.99,0,0,0,0,37433315,106110833,6,3,2,2,9,1962,2,0,24,2017,0,9.1,0,45,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,2,0,7.2,8.1,18.3,0,0,7.2,7.3,99.99,N,0,N,0,0,6,6,6,6,N,1,36.8,1,22,6,5,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,0,0,,Y,8,33,2037,0,N,8,F,6,133.59
8,RGDW03-02.70N  ,1,4,1,03.0W,0,57,105,0,'CONSOLIDATED CANAL',,'COUNTY ROAD 3W','.4 MI N of Swede Lane',99.99,0,0,0,0,37365543,106121532,11,3,2,2,8,1978,2,0,224,2017,0,9.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,9.8,11.7,12.3,0,0,9.8,9.8,99.99,N,0,N,0,0,6,6,6,7,N,1,42.2,1,25.3,6,7,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,8,318,2037,0,N,8,F,6,120.54
8,RGDW03-03.60N  ,1,4,1,03.0W,0,57,105,0,'RIO GRANDE RIVER',,'COUNTY ROAD 3W','.5 MI S OF CR 4N',99.99,0,0,0,0,37372710,106121523,11,3,2,2,9,1980,2,0,218,2017,0,7.9,0,20,0,0,0,1,0,5,0,0,0,A,1,5,3,2,0,0,2,0,9.5,20.9,43,0,0,9.5,9.8,99.99,N,0,N,0,0,7,6,6,7,N,1,46.9,1,28.1,6,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,5,310,2037,0,N,8,F,6,421.4
8,RGDW03-04.50N  ,1,4,1,03.0W,0,57,105,0,'PRAIRIE DITCH',,'CR3W/STOEBER','JUST N OF CR 4.5N',99.99,0,0,0,0,37382395,106121487,3,3,2,2,8,1965,2,0,209,2017,0,7.6,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,9.4,9.8,0,0,8.5,8.5,99.99,N,0,N,0,0,6,6,6,7,N,1,50.1,1,30,6,6,N,5,8,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,8,296,2037,0,N,8,F,6,83.3
8,RGDW03-06.20NA ,1,4,1,03.0W,0,57,105,0,'RIO GRANDE CANAL',,'COUNTY ROAD 3W','.2 MI N OF CR N6',99.99,0,0,0,0,37394777,106121518,3,3,2,2,9,1995,2,0,145,2018,0,7.9,0,20,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,9.2,10.1,0,0,8.5,8.6,99.99,N,0,N,0,0,6,7,6,7,N,1,35.3,1,21.1,6,6,N,5,7,8,,,0,1218,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,8,205,2038,0,N,8,F,6,86.86
