"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT05","WT11"
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-06",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-07",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-08",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-09",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-10",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-11",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-12",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-13",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-14",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-15",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-16",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-17",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-18",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-19",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-21",,,,,"0.31","2.5","2.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-22",,,,,"0.02","0.4","2.9",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-23",,,,,"0.00","0.0","1.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-24",,,,,"0.00","0.0","0.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-25",,,,,"0.00","0.0","0.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-26",,,,,"0.04","0.5","1.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-27",,,,,"0.00","0.0","0.3",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-28",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-29",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-11-30",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-01",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-02",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-03",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-04",,,,,"0.18","3.7","3.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-05",,,,,"0.14","0.9","4.6",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-06",,,,,"0.01","0.1","3.8",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-07",,,,,"0.00","0.0","3.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-08",,,,,"0.03","0.3","3.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-09",,,,,"0.02","3.0","3.2",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-10",,,,,"0.00","0.0","2.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-11",,,,,"0.00","0.0","2.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-12",,,,,"0.00","0.0","2.3",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-13",,,,,"0.00","0.0","2.1",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-14",,,,,"0.00","0.0","1.8",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-15",,,,,"0.00","0.0","1.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-16",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-17",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-18",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-19",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-20",,,,,"0.01","0.1","0.1",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-21",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-22",,,,,"0.03","0.5","0.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-23",,,,,"0.03","0.4","0.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-24",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-25",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-26",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-27",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-28",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-29",,,,,"0.14","1.5","1.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-30",,,,,"0.00","0.0","0.8",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2013-12-31",,,,,"0.00","0.0","0.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-01",,,,,"0.09","1.1","1.1",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-02",,,,,"0.08","1.0","1.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-03",,,,,"0.00","0.0","1.2",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-04",,,,,"0.28","1.5","3.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-05",,,,,"0.16","2.2","3.9",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-06",,,,,"0.08","0.7","4.1",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-07",,,,,"0.00","0.0","3.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-08",,,,,"0.00","0.0","2.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-09",,,,,"0.00","0.0","2.3",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-10",,,,,"0.00","0.0","1.8",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-11",,,,,"0.00","0.0","1.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-12",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-13",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-14",,,,,"0.03","0.5","0.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-15",,,,,"0.07","1.2","1.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-16",,,,,"0.00","0.0","0.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-17",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-18",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-19",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-20",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-21",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-22",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-23",,,,,"0.18","2.4","2.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-24",,,,,"0.00","0.0","1.3",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-25",,,,,"0.00","0.0","0.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-26",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-27",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-28",,,,,"0.13","1.9","1.9",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-29",,,,,"0.00","0.0","1.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-30",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-01-31",,,,,"0.42","3.4","3.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-01",,,,,"0.08","1.1","3.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-02",,,,,"0.02","0.4","3.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-03",,,,,"0.00","0.0","3.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-04",,,,,"0.07","0.8","3.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-05",,,,,"0.08","0.6","4.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-06",,,,,"0.00","0.0","3.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-07",,,,,"0.00","0.0","3.1",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-08",,,,,"0.00","0.0","2.9",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-09",,,,,"0.00","0.0","2.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-10",,,,,"0.00","0.0","2.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-11",,,,,"0.00","0.0","1.8",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-12",,,,,"0.00","0.0","1.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-13",,,,,"0.00","0.0","1.2",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-14",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-15",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-16",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-17",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-18",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-19",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-20",,,,,"0.18","2.2","2.2",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-21",,,,,"0.00","0.0","1.3",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-22",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-23",,,,,"0.03","0.2","0.2",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-24",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-25",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-26",,,,,"0.04","0.5","0.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-27",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-02-28",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-01",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-02",,,,,"0.02","0.4","0.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-03",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-04",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-05",,,,,"0.36","3.4","3.4",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-06",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-07",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-08",,,,,"0.60","4.3","4.3",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-09",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-10",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-11",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-12",,,,,"0.15","1.5","0.7",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-13",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-14",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-15",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-16",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-17",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-18",,,,,"0.01","0.2","0.2",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-19",,,,,"0.04","1.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-20",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-21",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-22",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-23",,,,,"0.09","1.0","1.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-24",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-25",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-26",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-27",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-28",,,,,"0.03","0.2","0.2",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-29",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-30",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-03-31",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-01",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-02",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-03",,,,,"0.86","6.6",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-04",,,,,"0.10","0.8",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-07","    3",,"0.00",,,,"0.0",,,,"0.0",,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-08",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-09",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-10",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-11",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-12",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-13",,,,,"0.10","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-14",,,,,"0.51","5.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-15",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-16",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-17",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-18",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-19",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-20",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-21",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-22",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-23",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-24",,,,,"0.44","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-25",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-26",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-27",,,,,"0.35","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-28",,,,,"0.05","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-29",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-04-30",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-01",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-02",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-03",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-04",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-05",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-06",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-07",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-08",,,,,"0.68","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-09",,,,,"0.03","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-10",,,,,"0.01",,,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-11",,,,,"0.15","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-12",,,,,"0.96","5.5","5.5",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-13",,,,,"0.15","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-14",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-15",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-17",,,,,"0.03","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-18",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-19",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-20",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-21",,,,,"0.20","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-23",,,,,"0.35","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-24",,,,,"0.23","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-25",,,,,"0.09","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-26",,,,,"0.02","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-27",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-28",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-29",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-30",,,,,"0.02","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-05-31",,,,,"0.05","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-01",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-02",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-03",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-04",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-05",,,,,"0.48","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-06",,,,,"0.24","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-07",,,,,"0.03","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-08",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-09",,,,,"1.39","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-10",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-11",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-12",,,,,"0.01","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-13",,,,,"0.05","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-14",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-20","    6",,"0.58",,,,"0.0",,,,"0.0",,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-21",,,,,"0.01","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-22",,,,,"0.12","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-23",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-24",,,,,"0.03","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-25",,,,,"0.18","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-26",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-27",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-28",,,,,"0.13","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-29",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-06-30",,,,,"0.00","0.0",,,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-01",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-03",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-04",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-05",,,,,"0.03","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-06",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-07",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-08",,,,,"0.33","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-09",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-10",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-11",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-12",,,,,"0.26","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-13",,,,,"1.90","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-14",,,,,"0.01","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-15",,,,,"1.61","0.0","0.0",,,,,,,,,
"US1COAR0207","AURORA 7.3 SE, CO US","2014-07-16",,,,,"0.08","0.0","0.0",,,,,,,,,
